user_id,content_id,watch_seconds,rating,popularity,title,original_title,overview,release_date,genre_ids,original_language,backdrop_path,poster_path,vote_count,vote_average,adult,video,ingested_at
159,1035259,4938,8,25.6074,총알 탄 사나이,The Naked Gun,"",2025-07-30,"[35, 80]",en,/g5BaB7tcZufpVBFN9E21kfILFeq.jpg,/5Z9tkiIDZ6u49VUeY9Fm3PuSxKT.jpg,4,8,f,f,2025-07-29 15:21:42.233026
159,278,6837,8.712,58.5006,쇼생크 탈출,The Shawshank Redemption,"촉망받는 은행 간부 앤디 듀프레인은 아내와 그녀의 정부를 살해했다는 누명을 쓴다. 주변의 증언과 살해 현장의 그럴듯한 증거들로 그는 종신형을 선고받고 악질범들만 수용한다는 지옥같은 교도소 쇼생크로 향한다. 인간 말종 쓰레기들만 모인 그곳에서 그는 이루 말할 수 없는 억압과 짐승보다 못한 취급을 당한다. 그러던 어느 날, 간수의 세금을 면제받게 해 준 덕분에 그는 일약 교도소의 비공식 회계사로 일하게 된다. 그 와중에 교도소 소장은 죄수들을 이리저리 부리면서 검은 돈을 긁어 모으고 앤디는 이 돈을 세탁하여 불려주면서 그의 돈을 관리하는데...",1995-01-28,"[18, 80]",en,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,/oAt6OtpwYCdJI76AVtVKW1eorYx.jpg,28603,8.712,f,f,2025-07-29 15:21:42.233026
159,1156593,5503,7.136,39.9073,네 잘못이야,Culpa tuya,전 세계적인 히트작 '나의 잘못'의 속편. 노아와 닉의 사랑은 둘을 떼어놓으려는 부모님의 노력에도 불구하고 흔들림이 없어 보인다. 하지만 닉의 직업과 노아의 대학 진학은 두 사람의 관계와 레이스테르 가족의 근간을 흔들 새로운 관계로 그들의 삶을 안내한다. 많은 사람이 두 사람 사이를 파괴하려는 가운데 이 둘은 결국 행복을 맞이할 수 있을까?,2024-12-27,"[10749, 18]",es,/k24eZq5I3jyz4htPkZCRpnUmBzE.jpg,/zuctS3p8Bs9IeYv5ScKeOKp5Na5.jpg,1313,7.136,f,f,2025-07-29 15:21:42.233026
159,611251,5288,8,126.3826,女高生トリオ 性感試験,女高生トリオ 性感試験,"",1977-02-23,"[10749, 18]",ja,/azA5hRBmfrXpjel7xpL3iMBwgwW.jpg,/9GSLrU0aoR6Pi2FQ0ttXV2thSxJ.jpg,4,8,f,f,2025-07-29 15:21:42.233026
159,1354253,6658,10,39.3374,爱上她的理由 番外 约定的未来,爱上她的理由 番外 约定的未来,"",2024-02-13,"[16, 35, 18, 10749]",zh,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,1,10,f,f,2025-07-29 15:21:42.233026
160,1127110,4567,7.392,43.7782,디아블로,Diablo,"전과자 크리스 채니는 콜롬비아 갱스터의 딸을 납치하여 어머니와의 고귀한 약속을 이행합니다. 하지만 그녀의 아버지가 복수를 위해 지하 범죄 조직과 정신병자 살인마를 모두 동원하자, 크리스는 살아남고 약속을 지키기 위해 자신이 터득한 모든 것을 동원합니다.",2025-06-13,"[28, 53]",en,/fPWJn5pqBr8n4h0YxW3QuasdvoI.jpg,/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg,106,7.392,f,f,2025-07-29 15:21:42.233026
160,1234720,6099,9.5,29.6484,부부 교환 - 무삭제,부부 교환 - 무삭제,"",2023-03-16,[10749],ko,/kQzPzOfB0WnWPth65vG5qHvZ487.jpg,/7WFlsCBnVyVfJxZWprAkU4poCaJ.jpg,2,9.5,f,f,2025-07-29 15:21:42.233026
160,1406831,4121,5.5,20.885,Vanished Out of Sight,Vanished Out of Sight,"",2025-06-19,"[53, 10770]",en,/hodYFqFG7WMpboREYzjNVi08aT9.jpg,/9pdyAX2AzpbRVptTehqp2UMuMKD.jpg,2,5.5,f,f,2025-07-29 15:21:42.233026
160,1287536,5257,6.8,69.7567,Dora and the Search for Sol Dorado,Dora and the Search for Sol Dorado,"",2025-07-02,"[12, 35, 10751]",en,/9A0wQG38VdEu3DYh8HzXKXKhA6g.jpg,/r3d6u2n7iPoWNsSWwlJJWrDblOH.jpg,77,6.8,f,f,2025-07-29 15:21:42.233026
160,666154,6458,7.603,33.806,Kayara,Kayara,"",2025-01-02,"[16, 12, 10751]",en,/hJXsJkQC8F3bgUTfsD402uj2Ewf.jpg,/tpZdjnoJ6Z3NsSxI6HjAIggrcEv.jpg,92,7.603,f,f,2025-07-29 15:21:42.233026
160,635302,5846,8.206,23.854,극장판 귀멸의 칼날: 무한열차편,劇場版「鬼滅の刃」無限列車編,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데...",2021-01-27,"[16, 28, 14, 53]",ja,/3FVe3OAdgz060JaxIAaUl5lo6cx.jpg,/mxdVTei65ymzhJlalIEtR1qSgV2.jpg,4140,8.206,f,f,2025-07-29 15:21:42.233026
160,1119878,5113,6.9,280.4298,아이스 로드: 벤전스,Ice Road: Vengeance,"“빙하 위에 펼쳐진 새롭고 위험한 여정”  얼어붙은 도로 대신, 네팔의 설산 ‘하늘로 가는 길’이 배경이다. 첫 번째 영화에서의 비극 이후, 마이크 맥캔(리암 니슨 분)은 형의 유언을 따라 그의 유골을 히말라야 만년설에 뿌리기로 결심한다. 그곳에서 만난 산악 가이드 다니(판 빙빙 분)와 함께, 그는 설산을 횡단하는 관광 버스를 운전하며 설원을 가로지른다. 그런데 뜻하지 않게 만나게 된 용병 집단의 계략은 평화를 위협하고, 마이크는 탑승객과 마을 사람들을 위해 다시 한 번 몸을 던지게 된다. 거친 산길 위에서 벌어지는 긴장감 넘치는 추적과 대결, 그리고 인간애가 교차하며 숨 막히는 순간들을 이어가는데… 그리고 마침내 그가 마주하게 될 진실은…?",2025-06-27,"[28, 53, 18]",en,/962KXsr09uK8wrmUg9TjzmE7c4e.jpg,/cQN9rZj06rXMVkk76UF1DfBAico.jpg,148,6.9,f,f,2025-07-29 15:21:42.233026
161,933260,4637,7.1,31.3095,서브스턴스,The Substance,"한때 아카데미상을 수상하고 명예의 거리까지 입성한 대스타였지만 지금은 TV 에어로빅 쇼 진행자로 전락한 엘리자베스. 50살이 되던 날, 프로듀서에게서 어리고 섹시하지 않다는 이유로 해고를 당한다. 돌아가던 길에 차 사고로 병원에 실려간 엘리자베스는 매력적인 남성 간호사로부터 서브스턴스라는 약물을 권유받는다. 한 번의 주사로 젊고 아름답고 완벽한 수가 탄생하는데...",2024-12-11,"[18, 27, 878]",en,/wMEhptvj6pcp2QSzHYcl4DFA5Pz.jpg,/oUkeyrXvGUEylOQtlYMv9esNRiu.jpg,4884,7.1,f,f,2025-07-29 15:21:42.233026
161,82702,5838,7.675,34.0045,드래곤 길들이기 2,How to Train Your Dragon 2,"바이킹과 드래곤이 친구가 되어 평화롭게 살아가는 버크섬.  청년이 된 히컵은 아버지 스토이크의 바람과는 달리  족장이 되는 것 보다 버크섬 밖의 더 넓은 세상을 보고 싶어한다.  그러던 어느 날, 신비로운 얼음대륙을 탐험하던 히컵과 투슬리스는 드래곤 사냥꾼들이 쳐놓은 덫에 걸리고,  드래곤들을 위협하는 강력한 어둠의 존재에 대해 알게 된다.  히컵과 투슬리스는 드래곤들의 평화를 위해  의문의 드래곤 군단과 맞서기로 결심하는데…",2014-07-24,"[14, 28, 12, 16, 35, 10751]",en,/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg,/kSP4QmHMLnbySksUb2O9sGkoEQM.jpg,9961,7.675,f,f,2025-07-29 15:21:42.233026
161,986056,4925,7.4,206.1897,썬더볼츠*,Thunderbolts*,"어벤져스가 사라진 후, 세계 최대의 위협과 마주한 세상을 구하기 위해 전직 스파이, 암살자, 살인 청부 업자 등 마블의 별난 놈들이 펼치는 예측불허 팀플레이를 담은 액션 블록버스터",2025-04-30,"[28, 878, 12]",en,/rthMuZfFv4fqEU4JVbgSW9wQ8rs.jpg,/1lI4iDsaVnOnnZPI9igWkL8jHPL.jpg,2049,7.4,f,f,2025-07-29 15:21:42.233026
161,603692,5983,7.723,22.5651,존 윅 4,John Wick: Chapter 4,"죽을 위기에서 살아난 존 윅은 최고 회의를 쓰러트릴 방법을 찾아낸다. 비로소 완전한 자유의 희망을 보지만, 빌런 그라몽 후작과 전 세계의 최강 연합은 존 윅의 오랜 친구까지 적으로 만들어 버리고, 새로운 위기에 놓인 존 윅은 최후의 반격을 준비하는데...",2023-04-12,"[28, 53, 80]",en,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,/h3LsdSBzhRnBebz4BTpAhh63PD3.jpg,7242,7.723,f,f,2025-07-29 15:21:42.233026
161,1100842,7200,10,24.49,新婚シリーズ　最初が肝心,新婚シリーズ　最初が肝心,"",1962-02-07,[],ja,"",/f52F9CBy6nY5vmOv07FMsexyVpJ.jpg,1,10,f,f,2025-07-29 15:21:42.233026
161,1243341,5754,7.2,58.4176,좀비스 4: 뱀파이어의 등장,Z-O-M-B-I-E-S 4: Dawn of the Vampires,"새 좀비스 시리즈에서 좀비 제드와 치어리더 애디슨은 일라이자, 늑대 인간 윌라와 함께 뱀파이어 빅터와 데이워커 노바를 만난다. 레이번산 양쪽 세계에 사는 두 원수는 생존을 위해 종족의 평화를 이룰 방법을 찾는다.",2025-07-11,"[10402, 12, 10749, 35, 10751]",en,/68TGPnvmZ21NBOoV5IUZ4fQDyvZ.jpg,/njbxe4maWgMT4nAj2MyyIFuSwxB.jpg,89,7.2,f,f,2025-07-29 15:21:42.233026
161,1234720,6257,9.5,29.6484,부부 교환 - 무삭제,부부 교환 - 무삭제,"",2023-03-16,[10749],ko,/kQzPzOfB0WnWPth65vG5qHvZ487.jpg,/7WFlsCBnVyVfJxZWprAkU4poCaJ.jpg,2,9.5,f,f,2025-07-29 15:21:42.233026
161,617126,5627,7.352,412.3174,판타스틱 4: 새로운 출발,The Fantastic 4: First Steps,"1960년대, 전 세계적인 관심 속 우주로 떠난 4명의 엘리트 우주비행사 ‘리드 리처드’, ‘수잔 스톰’, ‘조니 스톰’, ‘벤 그림’은 예기치 못한 사고로 우주 방사능에 노출되면서 초인적인 능력을 갖게 된다. 신체를 자유자재로 변형할 수 있게 된 ‘리드 리처드’(미스터 판타스틱)부터 온몸이 투명해지고, 강력한 방어막을 형성하는 ‘수잔 스톰’(인비저블 우먼), 온몸으로 뜨거운 화염을 내뿜으며 비행 능력까지 지닌 ‘조니 스톰’(휴먼 토치), 그리고 바위 같은 엄청난 피지컬과 압도적 파워를 갖춘 ‘벤 그림’(씽)까지 ‘판타스틱4’라는 새로운 슈퍼 히어로 팀이 된 4명의 멤버들. 인생에 완전히 새로운 국면을 맞이하게 되면서 혼란과 갈등에 휩싸인 이들 앞에 행성 파괴자 ‘갤럭투스’의 위협을 전달하는 미스터리한 전령 ‘실버서퍼’가 등장해 지구 파괴를 예고하고 ‘판타스틱 4’는 세상을 구하기 위해 다 함께 힘을 모으게 되는데…",2025-07-24,"[878, 12]",en,/s94NjfKkcSczZ1FembwmQZwsuwY.jpg,/sHgIQvDlk5188wo9jM8IKFeyJUd.jpg,539,7.352,f,f,2025-07-29 15:21:42.233026
161,1354253,6890,10,39.3374,爱上她的理由 番外 约定的未来,爱上她的理由 番外 约定的未来,"",2024-02-13,"[16, 35, 18, 10749]",zh,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,1,10,f,f,2025-07-29 15:21:42.233026
161,1426776,5696,7.905,30.0144,벼랑 끝에 서서,STRAW,열심히 일하며 간신히 버텨온 싱글맘. 하지만 인내심을 무너뜨릴 최후의 타격을 맞게 된다면? 끔찍한 하루를 보내고 한계에 다다른 그녀는 절망에 빠져 충격적인 행동을 하기에 이른다.,2025-06-06,"[53, 18, 80]",en,/fnbWrDx8w8Reau4F1tFqoGuGmDZ.jpg,/puj4agwRL5TsT7e0TYDqEXBZqyN.jpg,761,7.905,f,f,2025-07-29 15:21:42.233026
162,389,6349,8.55,31.6727,12명의 성난 사람들,12 Angry Men,"뉴욕시의 법정에 아버지를 칼로 찌른 한 소년의 살인혐의를 두고, 12인의 배심원들은 만장일치 합의를 통해 소년의 유무죄 여부를 가려줄 것을 요구받는다. 판사는 유죄일 경우 이 소년은 사형이 불가피하다는 것을 이들에게 미리 일러둔다.  배심원 방에 모인 이들은 투표를 통해 유무죄 여부를 가리기로 한다. 사람들이 전부 소년이 유죄로 판단하는 가운데, 오직 한 배심원만이 소년이 무죄라고 주장하는데...",1957-04-10,[18],en,/bxgTSUenZDHNFerQ1whRKplrMKF.jpg,/xzh6Rq9cKnE1M309PzC5S5QWF9S.jpg,9275,8.55,f,f,2025-07-29 15:21:42.233026
162,299536,5659,8.236,28.4957,어벤져스: 인피니티 워,Avengers: Infinity War,"타노스는 6개의 인피니티 스톤을 획득해 신으로 군림하려 한다. 그것은 곧 인류의 절반을 학살해 우주의 균형을 맞추겠다는 뜻. 타노스는 닥터 스트레인지가 소유한 타임 스톤, 비전의 이마에 박혀 있는 마인드 스톤을 차지하기 위해 지구를 침략한다. 아이언맨과 스파이더맨은 가디언즈 오브 갤럭시의 멤버들과 타노스를 상대한다. 지구에선 캡틴 아메리카, 완다, 블랙 위도우, 블랙 팬서 등이 비전을 지키기 위해 뭉친다.",2018-04-26,"[12, 28, 878]",en,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,/kmP6viwzcEkZeoi1LaVcQemcvZh.jpg,30765,8.236,f,f,2025-07-29 15:21:42.233026
162,947478,4759,7.2,114.9235,Diplodocus,Diplodocus,"",2024-10-04,"[16, 10751, 12, 14, 35]",en,/wcFV4uOdSbC0cSjs7ecAyOU6t59.jpg,/9mnMMiwv20EL5weJrLZCaF8cM2u.jpg,9,7.2,f,f,2025-07-29 15:21:42.233026
162,1354253,7200,10,39.3374,爱上她的理由 番外 约定的未来,爱上她的理由 番外 约定的未来,"",2024-02-13,"[16, 35, 18, 10749]",zh,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,1,10,f,f,2025-07-29 15:21:42.233026
163,933260,5221,7.1,31.3095,서브스턴스,The Substance,"한때 아카데미상을 수상하고 명예의 거리까지 입성한 대스타였지만 지금은 TV 에어로빅 쇼 진행자로 전락한 엘리자베스. 50살이 되던 날, 프로듀서에게서 어리고 섹시하지 않다는 이유로 해고를 당한다. 돌아가던 길에 차 사고로 병원에 실려간 엘리자베스는 매력적인 남성 간호사로부터 서브스턴스라는 약물을 권유받는다. 한 번의 주사로 젊고 아름답고 완벽한 수가 탄생하는데...",2024-12-11,"[18, 27, 878]",en,/wMEhptvj6pcp2QSzHYcl4DFA5Pz.jpg,/oUkeyrXvGUEylOQtlYMv9esNRiu.jpg,4884,7.1,f,f,2025-07-29 15:21:42.233026
164,1127110,5325,7.392,43.7782,디아블로,Diablo,"전과자 크리스 채니는 콜롬비아 갱스터의 딸을 납치하여 어머니와의 고귀한 약속을 이행합니다. 하지만 그녀의 아버지가 복수를 위해 지하 범죄 조직과 정신병자 살인마를 모두 동원하자, 크리스는 살아남고 약속을 지키기 위해 자신이 터득한 모든 것을 동원합니다.",2025-06-13,"[28, 53]",en,/fPWJn5pqBr8n4h0YxW3QuasdvoI.jpg,/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg,106,7.392,f,f,2025-07-29 15:21:42.233026
164,822119,4367,6,49.0174,캡틴 아메리카: 브레이브 뉴 월드,Captain America: Brave New World,"대통령이 된 새디우스 로스와 재회 후, 국제적인 사건의 중심에 서게 된 샘이 전 세계를 붉게 장악하려는 사악한 음모 뒤에 숨겨진 존재와 이유를 파헤쳐 나가는 액션 블록버스터",2025-02-12,"[28, 53, 878]",en,/8eifdha9GQeZAkexgtD45546XKx.jpg,/qj1uEI7zrCWbMppjFZmCXVlWlb1.jpg,2438,6,f,f,2025-07-29 15:21:42.233026
164,278,7200,8.712,58.5006,쇼생크 탈출,The Shawshank Redemption,"촉망받는 은행 간부 앤디 듀프레인은 아내와 그녀의 정부를 살해했다는 누명을 쓴다. 주변의 증언과 살해 현장의 그럴듯한 증거들로 그는 종신형을 선고받고 악질범들만 수용한다는 지옥같은 교도소 쇼생크로 향한다. 인간 말종 쓰레기들만 모인 그곳에서 그는 이루 말할 수 없는 억압과 짐승보다 못한 취급을 당한다. 그러던 어느 날, 간수의 세금을 면제받게 해 준 덕분에 그는 일약 교도소의 비공식 회계사로 일하게 된다. 그 와중에 교도소 소장은 죄수들을 이리저리 부리면서 검은 돈을 긁어 모으고 앤디는 이 돈을 세탁하여 불려주면서 그의 돈을 관리하는데...",1995-01-28,"[18, 80]",en,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,/oAt6OtpwYCdJI76AVtVKW1eorYx.jpg,28603,8.712,f,f,2025-07-29 15:21:42.233026
164,135397,4140,6.699,28.7069,쥬라기 월드,Jurassic World,"쥬라기 공원 사건에서 22년이 지난 후, 이슬라 누블라에서는 새로 열린 쥬라기 공원이 정상적으로 영업 중이다. 유전자 조작으로 탄생한 공룡들을 앞세운 쥬라기 월드는 지상 최대의 테마파크로 자리잡는다. 하지만 유전공학자들이 그 동안의 연구를 바탕으로 탄생시킨 새로운 유전자 조작 하이브리드 공룡들은 지능과 공격성을 끝없이 진화시키며 인간의 통제를 벗어날 조짐을 보인다. 한편 오랫동안 벨로시랩터를 연구해온 오웬 그래디(크리스 프랫)는 이런 시도에 반대하고, 그가 예상한 대로 이 하이브리드 공룡이 탈출하면서 공원은 아수라장이 되는데...",2015-06-11,"[28, 12, 878, 53]",en,/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg,/zJ5pZvsd5I8HYnRRAvLE2tSxtOW.jpg,20875,6.699,f,f,2025-07-29 15:21:42.233026
164,1365103,6152,8.7,83.3767,Marriage Unplugged,Marriage Unplugged,"",2024-10-28,"[878, 35, 18]",en,"",/3H99Wl52sBPRqXZ3LJjgODOLfwX.jpg,3,8.7,f,f,2025-07-29 15:21:42.233026
164,1289601,4875,7.08,27.211,파이터스 라이프,Life After Fighting,"한때 전설적인 격투기 선수였던 앨릭스 포크너는 은퇴 후 무술 도장을 운영하며 소박하게 살아간다. 앨릭스는 도장을 찾아온 학부모 사만다에게 이끌리고, 두 사람은 서로의 아픔을 보듬으며 점차 가까워진다. 그러던 어느 날, 앨릭스의 도장에서 여자아이 둘이 실종되고, 앨릭스는 아이들의 행방을 찾아 나서는데... 아이들을 지키기 위한 파이터의 마지막 싸움이 시작된다!",2024-10-02,"[28, 18, 53]",en,/7TIoq6DRnMn2aDViSRfPooWZkga.jpg,/68iDiEQ0N1haArlofTuqXlPL7Pq.jpg,50,7.08,f,f,2025-07-29 15:21:42.233026
164,1017163,6304,7.025,35.4512,범죄도시 4,범죄도시 4,"신종 마약 사건 3년 뒤, 괴물형사 마석도와 서울 광수대는 배달앱을 이용한 마약 판매 사건을 수사하던 중 수배 중인 앱 개발자가 필리핀에서 사망한 사건이 대규모 온라인 불법 도박 조직과 연관되어 있음을 알아낸다. 필리핀에 거점을 두고 납치, 감금, 폭행, 살인 등으로 대한민국 온라인 불법 도박 시장을 장악한 특수부대 용병 출신의 빌런 백창기와 한국에서 더 큰 판을 짜고 있는 IT업계 천재 CEO 장동철. 마석도는 더 커진 판을 잡기 위해 장이수에게 뜻밖의 협력을 제안하고 광역수사대는 물론, 사이버수사대까지 합류해 범죄를 소탕하기 시작하는데…",2024-04-24,"[28, 80, 18, 53, 35]",ko,/mO9oOVXM8tTlC11VFM4FBBNnL3f.jpg,/jucHQwnRSma1O9V2bM007e4eSd7.jpg,180,7.025,f,f,2025-07-29 15:21:42.233026
164,713364,4827,6.3,50.2951,클라운 인 어 콘필드,Clown in a Cornfield,"한적한 시골 마을 킬리 조지. 신입생 퀸과 친구들은 이상하게 퍼져가는 폭력의 기운을 감지한다. 그 중심엔 광대 가면을 쓴 살인마 ‘프렌도’가 있었다.  하지만 살인은 단순한 광기의 결과가 아니었다. 마을 전체가 숨기고 있던 진실이 드러나는데...",2025-05-08,"[27, 9648, 53]",en,/gIwG9UWJLsiSBfaG5GJWGj9ghXD.jpg,/ovv0uYF2rwhDe1b2hyIs9lIEiEt.jpg,194,6.3,f,f,2025-07-29 15:21:42.233026
165,552524,4294,7.349,564.6439,릴로 & 스티치,Lilo & Stitch,"보송보송한 파란 솜털, 호기심 가득한 큰 눈, 장난기 가득한 웃음을 가졌지만 가장 위험한 실험체 취급을 받던 스티치는 우주에서 도망쳐 지구의 하와이 섬에 불시착하게 된다. 단짝 친구를 원하던 외톨이 소녀 릴로는 별똥별과 함께 나타난 귀여운 파란색 강아지 스티치와 소중한 친구이자, 하나의 가족이 되어가며 외로웠던 일상이 유쾌하게 변하기 시작한다. 그러던 어느 날, 스티치를 잡아 우주로 되돌아가려는 정체불명의 요원들이 등장하고 릴로와 스티치는 예상치 못한 상황을 마주하게 되는데..!",2025-05-21,"[10751, 878, 35, 12]",en,/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,/ww7jn7lv1YzTAGd5m0R6CP1VXAs.jpg,1152,7.349,f,f,2025-07-29 15:21:42.233026
165,634649,5602,7.9,27.2539,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,미스테리오의 계략으로 세상에 정체가 탄로난 스파이더맨 피터 파커는 하루 아침에 평범한 일상을 잃게 된다. 문제를 해결하기 위해 닥터 스트레인지를 찾아가 도움을 청하지만 뜻하지 않게 멀티버스가 열리면서 각기 다른 차원의 불청객들이 나타난다. 닥터 옥토퍼스를 비롯해 스파이더맨에게 깊은 원한을 가진 숙적들의 강력한 공격에 피터 파커는 사상 최악의 위기를 맞게 되는데…,2021-12-15,"[28, 12, 878]",en,/zD5v1E4joAzFvmAEytt7fM3ivyT.jpg,/fvqoI9r1GU2EFkc0xjZ6dKCuDVR.jpg,20935,7.9,f,f,2025-07-29 15:21:42.233026
165,76600,5532,7.6,28.5222,아바타: 물의 길,Avatar: The Way of Water,"판도라 행성에서 제이크 설리와 네이티리가 이룬 가족이 겪게 되는 무자비한 위협과 살아남기 위해 떠나야 하는 긴 여정과 전투, 그리고 견뎌내야 할 상처에 대한 이야기를 그렸다. 살아남기 위해 설리 가족이 숲에서 바다로 터전을 옮기면서 겪게 되는 화합의 과정, 그리고 곳곳에서 도사리는 새로운 위협까지 역경 속에서 더 아름답게 펼쳐진다.",2022-12-14,"[878, 12, 28]",en,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,/u2aVXft5GLBQnjzWVNda7sdDpdu.jpg,12707,7.6,f,f,2025-07-29 15:21:42.233026
165,1022787,4484,6.8,33.1236,엘리오,Elio,"세상 그 어디에서도 소속감을 느끼지 못한 채, 외계인의 납치를 꿈꾸는 외톨이 소년 엘리오. 그러던 어느 날 작은 오해로 인해 지구 대표로 우주에 소환되고, 그곳에서 자신과는 너무도 다른 특별한 존재 글로든을 만나 처음으로 마음을 나눌 친구를 갖게 된다.  낯설지만 따뜻한 우주에서 꿈같은 나날들을 보내던 엘리오 앞에 온 우주를 위험에 빠뜨릴 크나큰 위기가 닥쳐오는데...",2025-06-18,"[16, 10751, 35, 12, 878]",en,/mBDoBHUZHHy9WG7dRFndjB8adhc.jpg,/ymd7E8ZRXOfOpJ418rgGtEdVmEN.jpg,207,6.8,f,f,2025-07-29 15:21:42.233026
165,715287,4411,7.269,63.0701,새엄마의 욕망,새엄마의 욕망,"미모의 아내를 얻어 주위의 부러움을 받던 상진은 아내의 친구 지안에게 재수중인 아들의 과외 선생을 맡아줄 것을 부탁하고, 일찍 퇴근한 상진은 우연히 지안의 샤워하는 모습을 보게 되는데, 아들의 과외선생과 섹스가 하고픈 남자, 그리고 젊은 새엄마와 좋은 시간을 보내고 싶은 아들, 돈을 원하는 지안과 남편에게 실망하여 젊은 아들에게 몸을 허락한 이진. 기괴한 운명의 네 사람이 한집에 모이며 벌어지는 기막힌 이야기",2020-05-29,"[18, 10749]",ko,/54mPXhtaUejdQtaCYeJPJP8ZfXX.jpg,/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg,26,7.269,f,f,2025-07-29 15:21:42.233026
165,615453,5111,7.953,88.6592,나타지마동강세,哪吒之魔童降世,"태을진인의 실수로 영주(선) 대신 마환(악)은 이정의 아들 나타로 환생한다. 3년 후, 천겁을 맞고 사라져야 할 운명을 타고난 나타는 마을을 혼란에 빠트려 사람들의 미움을 사게 된다. 세상에 파멸을 가져올 운명을 짊어진 나타의 마지막은 과연…",2019-07-26,"[16, 14, 12]",zh,/wYbOd1YdpDonQUHwRCTCY2grSq4.jpg,/ztWc4QvzEatqhGnQT98FsICc8rD.jpg,572,7.953,f,f,2025-07-29 15:21:42.233026
165,744409,4258,7.3,23.8064,El aroma del pasto recién cortado,El aroma del pasto recién cortado,"",2024-09-19,[18],es,/v1d7HZqhLjxzxNcbelzlOH38oXr.jpg,/jhuG8p6f1UjGytuFiGs9Pk4Puu4.jpg,3,7.3,f,f,2025-07-29 15:21:42.233026
165,1136867,4436,6.781,130.9115,머티리얼리스트,Materialists,"잘나가는 커플매니저 루시. 고객의 결혼식에서 소위 ‘유니콘’이라 불리는 뉴욕 최고의 싱글남 해리에게 대시를 받는다. 같은 날, 같은 장소, 결혼식장에서 서빙 아르바이트를 하던 전남친 존과 마주치면서 루시는 예상하지 못한 고민이 시작되는데…",2025-08-08,"[10749, 18]",en,/lqwwGkwJHtz9QgKtz4zeY19YgDg.jpg,/QhGn8LntSVpxFFSw7KU3SEscQm.jpg,215,6.781,f,f,2025-07-29 15:21:42.233026
165,82702,5332,7.675,34.0045,드래곤 길들이기 2,How to Train Your Dragon 2,"바이킹과 드래곤이 친구가 되어 평화롭게 살아가는 버크섬.  청년이 된 히컵은 아버지 스토이크의 바람과는 달리  족장이 되는 것 보다 버크섬 밖의 더 넓은 세상을 보고 싶어한다.  그러던 어느 날, 신비로운 얼음대륙을 탐험하던 히컵과 투슬리스는 드래곤 사냥꾼들이 쳐놓은 덫에 걸리고,  드래곤들을 위협하는 강력한 어둠의 존재에 대해 알게 된다.  히컵과 투슬리스는 드래곤들의 평화를 위해  의문의 드래곤 군단과 맞서기로 결심하는데…",2014-07-24,"[14, 28, 12, 16, 35, 10751]",en,/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg,/kSP4QmHMLnbySksUb2O9sGkoEQM.jpg,9961,7.675,f,f,2025-07-29 15:21:42.233026
165,1035259,5177,8,25.6074,총알 탄 사나이,The Naked Gun,"",2025-07-30,"[35, 80]",en,/g5BaB7tcZufpVBFN9E21kfILFeq.jpg,/5Z9tkiIDZ6u49VUeY9Fm3PuSxKT.jpg,4,8,f,f,2025-07-29 15:21:42.233026
165,812455,6839,8.5,29.9495,Victoria,Victoria,"",2021-01-16,[28],en,"",/aOSTW7ZitFAff06mZVXUnktejHY.jpg,2,8.5,f,f,2025-07-29 15:21:42.233026
